Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"12/08/2018 00:32:39","2","NOISEB-Noise Complaint","BPD181208-097537",""
"12/07/2018 23:58:13","2","NOISEB-Noise Complaint","BPD181207-097531",""
"12/07/2018 23:30:44","2","NOISEB-Noise Complaint","BPD181207-097507",""
"12/07/2018 23:32:59","2","SUSPI2B-Suspicious J/O","BPD181207-097527",""
"12/07/2018 20:31:31","2","DRUNKB-Drunk Person","BPD181207-097486",""
"12/07/2018 19:16:34","2","SUSPI2B-Suspicious J/O","BPD181207-097470",""
"12/07/2018 22:29:25","2","NOISEB-Noise Complaint","BPD181207-097514",""
"12/07/2018 22:39:26","2","NOISEB-Noise Complaint","BPD181207-097508",""
"12/07/2018 23:00:40","2","NOISEB-Noise Complaint","BPD181207-097518",""
"12/07/2018 20:56:15","2","CIVILB - Civil Assist","BPD181207-097493",""
"12/07/2018 21:00:14","2","NOISEB-Noise Complaint","BPD181207-097482",""
"12/07/2018 21:09:07","2","PDACCB-Property Damage Acc","BPD181207-097494","20181207-0015604"
"12/07/2018 21:28:54","2","NOISEB-Noise Complaint","BPD181207-097497",""
"12/07/2018 14:23:59","2","PDACCB-Property Damage Acc","BPD181207-097371","20181207-0015584"
"12/07/2018 14:27:18","2","PDACCB-Property Damage Acc","BPD181207-097374","20181207-0015585"
"12/07/2018 14:30:04","2","SUSPI1B-Suspicious I/P","BPD181207-097375","20181207-0015594"
"12/07/2018 16:11:58","2","ASSISB-Assist","BPD181207-097411",""
"12/07/2018 16:35:22","2","PDACCB-Property Damage Acc","BPD181207-097416","20181207-0015593"
"12/07/2018 17:53:23","2","SUSPI2B-Suspicious J/O","BPD181207-097428",""
"12/07/2018 18:08:42","2","PDACCB-Property Damage Acc","BPD181207-097440",""
"12/07/2018 18:14:05","2","PDACCB-Property Damage Acc","BPD181207-097447",""
"12/07/2018 18:15:25","2","DISTU2B - Disturbance J/O","BPD181207-097448","20181207-0015600"
"12/07/2018 19:40:16","2","DISTU2B - Disturbance J/O","BPD181207-097472",""
"12/07/2018 19:45:44","2","PDACCB-Property Damage Acc","BPD181207-097473",""
"12/07/2018 20:15:07","2","DRUNKB-Drunk Person","BPD181207-097477","20181207-0015602"
"12/07/2018 20:21:53","2","HAZARB-Hazard","BPD181207-097480",""
"12/07/2018 15:21:02","2","SUSPI1B-Suspicious I/P","BPD181207-097395",""
"12/07/2018 15:39:55","2","PDACCB-Property Damage Acc","BPD181207-097402",""
"12/07/2018 13:53:08","2","TRESP1B-Trespassing I/P","BPD181207-097362",""
"12/06/2018 23:34:50","2","NOISEB-Noise Complaint","BPD181206-097234",""
"12/07/2018 00:12:42","2","DISTU2B - Disturbance J/O","BPD181207-097245","20181207-0015571"
"12/07/2018 00:26:54","2","NOISEB-Noise Complaint","BPD181207-097246",""
"12/07/2018 00:27:22","2","NOISEB-Noise Complaint","BPD181207-097247",""
"12/07/2018 01:32:38","2","CRTRE2B - Criminal Tresp J/O","BPD181207-097258","20181207-0015573"
"12/07/2018 02:20:03","2","NOISEB-Noise Complaint","BPD181207-097264",""
"12/07/2018 02:40:34","2","NOISEB-Noise Complaint","BPD181207-097265",""
"12/07/2018 03:36:09","2","TRESP1B-Trespassing I/P","BPD181207-097268",""
"12/07/2018 06:49:19","2","NOISEB-Noise Complaint","BPD181207-097275",""
"12/06/2018 22:36:45","2","DISTU2B - Disturbance J/O","BPD181206-097232",""
"12/06/2018 22:59:14","2","NOISEB-Noise Complaint","BPD181206-097235",""
"12/06/2018 23:01:26","2","NOISEB-Noise Complaint","BPD181206-097236",""
"12/06/2018 20:52:04","2","SUSPI2B-Suspicious J/O","BPD181206-097217",""
"12/06/2018 21:25:37","2","NOISEB-Noise Complaint","BPD181206-097222",""
"12/06/2018 22:17:03","2","SUSPI2B-Suspicious J/O","BPD181206-097228",""
"12/06/2018 22:17:31","2","NOISEB-Noise Complaint","BPD181206-097229",""
"12/06/2018 17:58:28","2","TRESP1B-Trespassing I/P","BPD181206-097193",""
"12/06/2018 18:50:14","2","PDACCB-Property Damage Acc","BPD181206-097199","20181206-0015561"
"12/06/2018 19:03:12","2","FRAUD2B-Fraud J/O","BPD181206-097202",""
"12/06/2018 19:30:01","2","NOISEB-Noise Complaint","BPD181206-097205",""
"12/06/2018 19:31:55","2","HAZARB-Hazard","BPD181206-097207",""
"12/06/2018 14:32:14","2","DRUNKB-Drunk Person","BPD181206-097123",""
"12/06/2018 20:02:47","2","PDACCB-Property Damage Acc","BPD181206-097210","20181206-0015562"
"12/06/2018 17:18:54","2","PDACCB-Property Damage Acc","BPD181206-097172",""
"12/06/2018 17:20:52","2","NOISEB-Noise Complaint","BPD181206-097173",""
"12/06/2018 17:31:16","2","PDACCB-Property Damage Acc","BPD181206-097177","20181206-0015556"
"12/06/2018 17:38:51","2","PDACCB-Property Damage Acc","BPD181206-097180",""
"12/06/2018 17:41:45","2","PDACCB-Property Damage Acc","BPD181206-097182","20181206-0015558"
"12/06/2018 17:47:09","2","NOISEB-Noise Complaint","BPD181206-097184",""
"12/06/2018 15:59:48","2","PDACCB-Property Damage Acc","BPD181206-097156","20181206-0015549"
"12/06/2018 16:01:06","2","PDACCB-Property Damage Acc","BPD181206-097157",""
"12/06/2018 16:17:20","2","DISTU2B - Disturbance J/O","BPD181206-097162",""
"12/06/2018 17:09:07","2","PDACCB-Property Damage Acc","BPD181206-097168",""
"12/06/2018 17:13:14","2","HAZARB-Hazard","BPD181206-097169",""
"12/05/2018 22:12:32","2","DRUNKB-Drunk Person","BPD181205-096944",""
"12/06/2018 15:02:02","2","PDACCB-Property Damage Acc","BPD181206-097135","20181206-0015544"
"12/06/2018 15:10:09","2","HAZARB-Hazard","BPD181206-097138",""
"12/06/2018 15:23:45","2","CIVILB - Civil Assist","BPD181206-097143",""
"12/06/2018 15:37:28","2","PDACCB-Property Damage Acc","BPD181206-097150",""
"12/06/2018 15:49:56","2","CIVILB - Civil Assist","BPD181206-097153",""
"12/06/2018 13:02:31","2","TRESP2B-Trespassing J/O","BPD181206-097092",""
"12/06/2018 13:20:41","2","PDACCB-Property Damage Acc","BPD181206-097096","20181206-0015536"
"12/06/2018 11:39:35","2","DRUNKB-Drunk Person","BPD181206-097057",""
"12/06/2018 09:57:06","2","PDACCB-Property Damage Acc","BPD181206-097032",""
"12/06/2018 10:22:43","2","TRESP2B-Trespassing J/O","BPD181206-097035",""
"12/06/2018 07:37:41","2","PDACCB-Property Damage Acc","BPD181206-096999",""
"12/06/2018 01:50:16","2","NOISEB-Noise Complaint","BPD181206-096975",""
"12/06/2018 02:51:56","2","PDACCB-Property Damage Acc","BPD181206-096978","20181206-0015522"
"12/06/2018 01:40:20","2","PDACCB-Property Damage Acc","BPD181206-096971","20181206-0015521"
"12/06/2018 00:15:05","2","TRESP1B-Trespassing I/P","BPD181206-096959","20181206-0015517"
"12/06/2018 00:47:05","2","NOISEB-Noise Complaint","BPD181206-096964",""
"12/05/2018 23:22:12","2","NOISEB-Noise Complaint","BPD181205-096952",""
"12/05/2018 23:40:01","2","TRESP1B-Trespassing I/P","BPD181205-096955","20181206-0015516"
"12/05/2018 15:08:56","2","CIVILB - Civil Assist","BPD181205-096846",""
"12/05/2018 21:41:48","2","SUSPI1B-Suspicious I/P","BPD181205-096940",""
"12/05/2018 22:05:34","2","NOISEB-Noise Complaint","BPD181205-096942",""
"12/05/2018 20:14:37","2","NOISEB-Noise Complaint","BPD181205-096925",""
"12/05/2018 15:19:40","2","PDACCB-Property Damage Acc","BPD181205-096853","20181205-0015497"
"12/05/2018 15:19:55","2","PDACCB-Property Damage Acc","BPD181205-096854",""
"12/05/2018 18:35:48","2","SUSPI2B-Suspicious J/O","BPD181205-096911",""
"12/05/2018 12:37:19","2","PDACCB-Property Damage Acc","BPD181205-096795","20181205-0015485"
"12/05/2018 14:42:40","2","PDACCB-Property Damage Acc","BPD181205-096830","20181205-0015495"
"12/05/2018 12:56:48","2","HAZARB-Hazard","BPD181205-096800",""
"12/05/2018 16:04:23","2","NOISEB-Noise Complaint","BPD181205-096869",""
"12/05/2018 16:08:10","2","PDACCB-Property Damage Acc","BPD181205-096872",""
"12/05/2018 16:45:12","2","DRUNKB-Drunk Person","BPD181205-096881","20181205-0015504"
"12/05/2018 16:45:46","2","HARAS1B-Harassment I/P","BPD181205-096882",""
"12/05/2018 16:51:01","2","CRTRE2B - Criminal Tresp J/O","BPD181205-096885","20181205-0015505"
"12/05/2018 18:00:48","2","TRESP1B-Trespassing I/P","BPD181205-096901",""
"12/05/2018 18:05:08","2","ASSISB-Assist","BPDBC181205-096904",""
"12/05/2018 18:13:40","2","SUSPI2B-Suspicious J/O","BPD181205-096906",""
"12/05/2018 08:50:40","2","PDACCB-Property Damage Acc","BPD181205-096742","20181205-0015470"
"12/05/2018 11:52:02","2","PDACCB-Property Damage Acc","BPD181205-096789","20181205-0015480"
"12/05/2018 09:12:48","2","TRESP1B-Trespassing I/P","BPD181205-096747",""
"12/05/2018 08:11:01","2","TRESP2B-Trespassing J/O","BPD181205-096724",""
"12/05/2018 08:39:00","2","PDACCB-Property Damage Acc","BPD181205-096733",""
"12/05/2018 03:14:10","2","NOISEB-Noise Complaint","BPD181205-096700",""
"12/05/2018 00:59:35","2","SUSPI2B-Suspicious J/O","BPD181205-096693",""
"12/04/2018 23:08:19","2","NOISEB-Noise Complaint","BPD181204-096684",""
"12/05/2018 00:00:57","2","NOISEB-Noise Complaint","BPD181205-096688",""
"12/04/2018 18:07:39","2","PDACCB-Property Damage Acc","BPD181204-096654","20181204-0015452"
"12/04/2018 18:21:41","2","TRESP1B-Trespassing I/P","BPD181204-096656",""
"12/04/2018 18:37:21","2","PDACCB-Property Damage Acc","BPD181204-096663","20181204-0015455"
"12/04/2018 15:55:10","2","SUSPI2B-Suspicious J/O","BPD181204-096614",""
"12/04/2018 20:52:16","2","PDACCB-Property Damage Acc","BPD181204-096676","20181204-0015459"
"12/04/2018 19:58:06","2","TRESP1B-Trespassing I/P","BPD181204-096670",""
"12/04/2018 16:22:50","2","SUSPI1B-Suspicious I/P","BPD181204-096624","20181204-0015450"
"12/04/2018 14:38:55","2","HAZARB-Hazard","BPD181204-096581",""
"12/04/2018 14:45:32","2","PDACCB-Property Damage Acc","BPDBC181204-096583",""
"12/04/2018 15:15:00","2","PDACCB-Property Damage Acc","BPD181204-096598","20181204-0015444"
"12/04/2018 14:06:22","2","PDACCB-Property Damage Acc","BPD181204-096572","20181204-0015441"
"12/04/2018 07:44:23","2","HAZARB-Hazard","BPD181204-096471",""
"12/04/2018 12:26:53","2","PDACCB-Property Damage Acc","BPD181204-096548","20181204-0015435"
"12/04/2018 08:05:27","2","PDACCB-Property Damage Acc","BPD181204-096481","20181204-0015423"
"12/04/2018 08:40:34","2","PDACCB-Property Damage Acc","BPD181204-096491","20181204-0015425"
"12/04/2018 10:27:07","2","PDACCB-Property Damage Acc","BPD181204-096516","20181204-0015430"
"12/04/2018 10:39:29","2","HARAS2B-Harassment J/O","BPD181204-096518",""
"12/04/2018 01:55:33","2","SUSPI1B-Suspicious I/P","BPD181204-096445",""
"12/04/2018 02:06:21","2","TRESP1B-Trespassing I/P","BPD181204-096446",""
"12/04/2018 03:24:22","2","NOISEB-Noise Complaint","BPD181204-096453",""
"12/03/2018 11:45:41","2","DRUNKB-Drunk Person","BPD181203-096286",""
"12/04/2018 00:13:50","2","TRESP1B-Trespassing I/P","BPD181204-096433",""
"12/03/2018 14:18:11","2","PDACCB-Property Damage Acc","BPD181203-096341","20181203-0015407"
"12/03/2018 14:24:31","2","HARAS2B-Harassment J/O","BPD181203-096343",""
"12/03/2018 14:54:17","2","PDACCB-Property Damage Acc","BPD181203-096360",""
"12/03/2018 15:27:33","2","PDACCB-Property Damage Acc","BPD181203-096366","20181203-0015408"
"12/03/2018 17:20:00","2","PDACCB-Property Damage Acc","BPD181203-096387","20181203-0015411"
"12/03/2018 18:38:29","2","SUSPI2B-Suspicious J/O","BPD181203-096398",""
"12/03/2018 19:01:07","2","SUSPI2B-Suspicious J/O","BPD181203-096402",""
"12/03/2018 19:14:36","2","NOISEB-Noise Complaint","BPD181203-096403",""
"12/03/2018 22:27:25","2","NOISEB-Noise Complaint","BPD181203-096424",""
"12/03/2018 13:26:15","2","CIVILB - Civil Assist","BPD181203-096321",""
"12/03/2018 13:30:01","2","CIVILB - Civil Assist","BPD181203-096324",""
"12/03/2018 12:48:19","2","CIVILB - Civil Assist","BPD181203-096306",""
"12/03/2018 12:51:22","2","PDACCB-Property Damage Acc","BPD181203-096308","20181203-0015404"
"12/03/2018 08:47:50","2","PDACCB-Property Damage Acc","BPD181203-096253","20181203-0015398"
"12/03/2018 08:09:23","2","PDACCB-Property Damage Acc","BPD181203-096244",""
"12/03/2018 08:12:37","2","PDACCB-Property Damage Acc","BPD181203-096246","20181203-0015395"
"12/02/2018 20:57:04","2","PDACCB-Property Damage Acc","BPD181202-096186","20181202-0015385"
"12/02/2018 21:30:17","2","PDACCB-Property Damage Acc","BPD181202-096190",""
"12/03/2018 02:07:06","2","NOISEB-Noise Complaint","BPD181203-096219",""
"12/03/2018 02:42:23","2","NOISEB-Noise Complaint","BPD181203-096221",""
"12/02/2018 22:14:52","2","CIVILB - Civil Assist","BPD181202-096196",""
"12/02/2018 22:55:41","2","SUSPI1B-Suspicious I/P","BPD181202-096199",""
"12/02/2018 22:57:57","2","NOISEB-Noise Complaint","BPD181202-096200",""
"12/02/2018 23:16:02","2","NOISEB-Noise Complaint","BPD181202-096202",""
"12/02/2018 23:59:48","2","NOISEB-Noise Complaint","BPD181202-096209",""
"12/02/2018 19:54:04","2","SUSPI1B-Suspicious I/P","BPD181202-096177",""
"12/02/2018 17:37:15","2","TRESP2B-Trespassing J/O","BPD181202-096155",""
"12/02/2018 18:14:06","2","PDACCB-Property Damage Acc","BPD181202-096162","20181202-0015380"
"12/02/2018 18:15:58","2","PDACCB-Property Damage Acc","BPD181202-096163","20181202-0015381"
"12/02/2018 18:19:18","2","PDACCB-Property Damage Acc","BPD181202-096164",""
"12/02/2018 16:20:27","2","SUSPI2B-Suspicious J/O","BPD181202-096148",""
"12/02/2018 16:15:48","2","SUSPI2B-Suspicious J/O","BPD181202-096145",""
"12/02/2018 15:12:45","2","HAZARB-Hazard","BPD181202-096132",""
"12/02/2018 08:45:32","2","SUSPI1B-Suspicious I/P","BPD181202-096051",""
"12/02/2018 02:21:58","2","TRESP2B-Trespassing J/O","BPD181202-096010",""
"12/02/2018 03:28:57","2","DISTU2B - Disturbance J/O","BPD181202-096017",""
"12/02/2018 03:54:29","2","NOISEB-Noise Complaint","BPD181202-096023",""
"12/02/2018 04:29:15","2","TRESP1B-Trespassing I/P","BPD181202-096027",""
"12/02/2018 05:47:12","2","DISTU2B - Disturbance J/O","BPD181202-096031",""
"12/02/2018 06:33:27","2","SUSPI1B-Suspicious I/P","BPD181202-096034",""
"12/01/2018 22:47:02","2","NOISEB-Noise Complaint","BPD181201-095975",""
"12/01/2018 22:56:57","2","NOISEB-Noise Complaint","BPD181201-095979",""
"12/01/2018 23:23:06","2","NOISEB-Noise Complaint","BPD181201-095982",""
"12/01/2018 23:27:05","2","NOISEB-Noise Complaint","BPD181201-095983",""
"12/01/2018 23:30:03","2","DISTU2B - Disturbance J/O","BPD181201-095985",""
"12/01/2018 23:30:42","2","NOISEB-Noise Complaint","BPD181201-095986",""
"12/01/2018 23:45:34","2","NOISEB-Noise Complaint","BPD181201-095988",""
"12/01/2018 23:49:18","2","NOISEB-Noise Complaint","BPD181201-095990",""
"12/01/2018 23:49:52","2","NOISEB-Noise Complaint","BPD181201-095991",""
"12/02/2018 00:30:51","2","NOISEB-Noise Complaint","BPD181202-095995",""
"12/02/2018 01:21:39","2","NOISEB-Noise Complaint","BPD181202-095998","20181202-0015360"
"12/01/2018 17:55:46","2","PDACCB-Property Damage Acc","BPD181201-095924","20181201-0015353"
"12/01/2018 22:22:05","2","SUSPI2B-Suspicious J/O","BPD181201-095970",""
"12/01/2018 22:25:51","2","NOISEB-Noise Complaint","BPD181201-095971",""
"12/01/2018 19:56:47","2","SUSPI2B-Suspicious J/O","BPD181201-095949",""
"12/01/2018 20:07:57","2","PDACCB-Property Damage Acc","BPD181201-095951",""
"12/01/2018 18:50:20","2","PDACCB-Property Damage Acc","BPD181201-095937","20181201-0015356"
"12/01/2018 18:50:34","2","PDACCB-Property Damage Acc","BPD181201-095938",""
"12/01/2018 18:51:22","2","CRMIS2B -Criminal Mis J/O","BPD181201-095940",""
"12/01/2018 18:51:35","2","PDACCB-Property Damage Acc","BPD181201-095941",""
"12/01/2018 19:01:55","2","HAZARB-Hazard","BPD181201-095943",""
"12/01/2018 14:03:23","2","TRESP1B-Trespassing I/P","BPD181201-095870",""
"12/01/2018 15:07:57","2","SUSPI1B-Suspicious I/P","BPD181201-095886",""
"12/01/2018 15:26:48","2","NOISEB-Noise Complaint","BPD181201-095888",""
"12/01/2018 14:29:48","2","NOISEB-Noise Complaint","BPD181201-095879",""
"12/01/2018 16:05:05","2","CIVILB - Civil Assist","BPD181201-095898",""
"12/01/2018 10:32:28","2","NOISEB-Noise Complaint","BPD181201-095820",""
"12/01/2018 08:41:59","2","TRESP1B-Trespassing I/P","BPD181201-095787","20181201-0015338"
"12/01/2018 09:06:10","2","PDACCB-Property Damage Acc","BPD181201-095792",""
"12/01/2018 03:42:45","2","NOISEB-Noise Complaint","BPD181201-095758",""
"12/01/2018 02:10:17","2","DISTU2B - Disturbance J/O","BPD181201-095748",""
"12/01/2018 02:22:26","2","NOISEB-Noise Complaint","BPD181201-095750",""
"12/01/2018 00:28:34","2","SUSPI2B-Suspicious J/O","BPD181201-095723",""
"12/01/2018 00:30:16","2","SUSPI1B-Suspicious I/P","BPD181130-095712",""
"11/30/2018 23:53:08","2","SUSPI1B-Suspicious I/P","BPD181130-095711",""
"11/30/2018 22:35:54","2","NOISEB-Noise Complaint","BPD181130-095697",""
"11/30/2018 22:48:35","2","NOISEB-Noise Complaint","BPD181130-095698","20181130-0015323"
"11/30/2018 22:49:11","2","DISTU1B - Disturbance I/P","BPD181130-095699",""
"11/30/2018 23:17:16","2","NOISEB-Noise Complaint","BPD181130-095701",""
"11/30/2018 23:18:07","2","NOISEB-Noise Complaint","BPD181130-095702",""
"11/30/2018 20:23:33","2","PDACCB-Property Damage Acc","BPD181130-095675",""
"11/30/2018 20:44:40","2","NOISEB-Noise Complaint","BPD181130-095678",""
"11/30/2018 23:20:25","2","NOISEB-Noise Complaint","BPD181130-095704",""
"11/30/2018 23:23:36","2","NOISEB-Noise Complaint","BPD181130-095705",""
"11/30/2018 16:16:12","2","DISTU2B - Disturbance J/O","BPD181130-095621",""
"11/30/2018 16:53:43","2","PDACCB-Property Damage Acc","BPD181130-095626",""
"11/30/2018 13:28:46","2","FRAUD2B-Fraud J/O","BPD181130-095572",""
"11/30/2018 13:34:14","2","NOISEB-Noise Complaint","BPD181130-095573",""
"11/30/2018 15:36:16","2","INEXP2B-Indecent Exposure J/O","BPD181130-095609",""
"11/30/2018 16:05:27","2","CIVILB - Civil Assist","BPD181130-095616",""
"11/30/2018 16:07:33","2","PDACCB-Property Damage Acc","BPD181130-095619","20181130-0015305"
"11/30/2018 15:07:01","2","PDACCB-Property Damage Acc","BPD181130-095600","20181130-0015303"
"11/30/2018 14:02:05","2","PDACCB-Property Damage Acc","BPD181130-095579","20181130-0015300"
"11/30/2018 17:11:21","2","PDACCB-Property Damage Acc","BPD181130-095633","20181130-0015308"
"11/30/2018 17:13:48","2","HAZARB-Hazard","BPD181130-095635",""
"11/30/2018 17:34:58","2","CIVILB - Civil Assist","BPD181130-095638",""
"11/30/2018 18:15:08","2","TRESP1B-Trespassing I/P","BPD181130-095647",""
"11/30/2018 18:21:34","2","DRUNKB-Drunk Person","BPD181130-095650",""
"11/30/2018 19:03:33","2","DISTU2B - Disturbance J/O","BPD181130-095658",""
"11/30/2018 17:02:57","2","CIVILB - Civil Assist","BPD181130-095630",""
"11/30/2018 19:21:20","2","PDACCB-Property Damage Acc","BPD181130-095665","20181130-0015313"
"11/30/2018 21:08:04","2","LILAWB-Liquor Law","BPD181130-095685","20181130-0015315"
"11/30/2018 22:19:10","2","NOISEB-Noise Complaint","BPD181130-095691",""
"11/30/2018 22:20:03","2","TRESP1B-Trespassing I/P","BPD181130-095692",""
"11/30/2018 09:59:27","2","CIVILB - Civil Assist","BPD181130-095517",""
"11/30/2018 07:20:03","2","PDACCB-Property Damage Acc","BPD181130-095472","20181130-0015279"
"11/30/2018 10:58:48","2","HARAS2B-Harassment J/O","BPD181130-095535",""
"11/30/2018 11:16:00","2","SUSPI2B-Suspicious J/O","BPD181130-095543",""
"11/30/2018 11:31:14","2","DRUNKB-Drunk Person","",""
"11/30/2018 10:48:25","2","OAAB-Other Agency Assis","BPD181130-095531",""
"11/30/2018 11:53:03","2","PDACCB-Property Damage Acc","BPD181130-095554",""
"11/30/2018 07:53:37","2","PDACCB-Property Damage Acc","BPD181130-095479","20181130-0015284"
"11/30/2018 09:22:05","2","DRUNKB-Drunk Person","BPD181130-095494","20181130-0015288"
"11/30/2018 09:34:24","2","SUSPI2B-Suspicious J/O","BPD181130-095501",""
"11/30/2018 03:08:09","2","NOISEB-Noise Complaint","BPD181130-095454",""
"11/30/2018 04:34:10","2","TRESP1B-Trespassing I/P","BPD181130-095459",""
"11/29/2018 02:02:16","2","TRESP1B-Trespassing I/P","BPD181129-095080",""
"11/29/2018 23:30:07","2","DISTU2B - Disturbance J/O","BPD181129-095419",""
"11/30/2018 00:09:50","2","NOISEB-Noise Complaint","BPD181130-095431",""
"11/30/2018 00:32:35","2","NOISEB-Noise Complaint","BPD181130-095437",""
"11/30/2018 00:40:55","2","NOISEB-Noise Complaint","BPD181130-095439",""
"11/30/2018 00:58:43","2","NOISEB-Noise Complaint","BPD181130-095444",""
"11/30/2018 01:13:41","2","NOISEB-Noise Complaint","BPD181130-095447",""
"11/29/2018 23:21:40","2","CIVILB - Civil Assist","BPD181129-095416",""
"11/29/2018 21:03:45","2","SUSPI1B-Suspicious I/P","BPD181129-095396",""
"11/29/2018 21:08:06","2","PDACCB-Property Damage Acc","BPD181129-095397",""
"11/29/2018 22:07:16","2","SUSPI1B-Suspicious I/P","BPD181129-095405",""
"11/29/2018 22:50:18","2","HARAS2B-Harassment J/O","BPD181129-095413",""
"11/29/2018 17:03:53","2","PDACCB-Property Damage Acc","BPD181129-095333","20181129-0015260"
"11/29/2018 17:12:35","2","PDACCB-Property Damage Acc","BPD181129-095335",""
